filename,SampleType,SubjectID,SampleID
ID_KNYWGS.mgb,Stool,Subject_UDAXIH,Sample_UOXGEB
ID_VRLNGU.mgb,Nasal,Subject_UDAXIH,Sample_XYZZMY
ID_MYMRDJ.mgb,Stool,Subject_IQTNGR,Sample_GHHSYS
ID_SLCENG.mgb,Stool,Subject_UDAXIH,Sample_NRWNCC
ID_VGIUSK.mgb,Stool,Subject_PZNGDD,Sample_ETRAXA
ID_CAVMMY.mgb,Stool,Subject_ASRHSH,Sample_SHCBXE
ID_PYEDFY.mgb,Stool,Subject_XBVUUD,Sample_OWKQVW
ID_PQMOJV.mgb,Stool,Subject_UDAXIH,Sample_VYAQOC
ID_TLZJNL.mgb,Stool,Subject_UDAXIH,Sample_UBJZDO
ID_IRRKXN.mgb,Nasal,Subject_STBTCN,Sample_VMABPN
ID_QXPYBL.mgb,Nasal,Subject_VGMKIC,Sample_GNPAJU
ID_COPUFE.mgb,Nasal,Subject_HIFZWD,Sample_UXTJIR
ID_EVZHVT.mgb,Stool,Subject_DDXREI,Sample_DAZEZY
ID_SLYCEW.mgb,Stool,Subject_PZNGDD,Sample_GXFNBY
ID_FHMIDE.mgb,Nasal,Subject_RHVKYY,Sample_MVVXAR
ID_FPEPUL.mgb,Stool,Subject_RACYHF,Sample_FJJDZR
ID_SIAKHP.mgb,Stool,Subject_AYZFWN,Sample_HKUBJO
ID_NKHVDA.mgb,Nasal,Subject_ZRVXXX,Sample_OEAYHU
ID_AYWSLB.mgb,Nasal,Subject_FSIBDT,Sample_DNWAFK
ID_CHKMMC.mgb,Nasal,Subject_CYBDEU,Sample_WHHHOU
ID_RQREXW.mgb,Stool,Subject_FNAFXK,Sample_YEJOER
ID_THCYCL.mgb,Nasal,Subject_FSIBDT,Sample_YRQHOY
ID_TCJJCH.mgb,Nasal,Subject_MBPHGO,Sample_DBDVLO
ID_FBBDXQ.mgb,Stool,Subject_UDAXIH,Sample_JNAAJK
ID_KONQXF.mgb,Nasal,Subject_HBHSCC,Sample_BPZLMR
ID_JPFQQG.mgb,Stool,Subject_UDAXIH,Sample_UZKJRT
ID_ZAHWUZ.mgb,Nasal,Subject_TUFRXH,Sample_GNYXZB
ID_DGVTSK.mgb,Stool,Subject_UDAXIH,Sample_XOSSKN
ID_UTWBNX.mgb,Stool,Subject_ULFLLG,Sample_AJDNJX
ID_TCTWYQ.mgb,Nasal,Subject_HIFZWD,Sample_CZZWUE
ID_DRXXEF.mgb,Nasal,Subject_MLHEQP,Sample_YNHTEX
ID_GLSQXJ.mgb,Nasal,Subject_TQDMSG,Sample_JXPYGR
ID_OKYBJK.mgb,Stool,Subject_SPQQFB,Sample_NDCYFG
ID_NGLDVB.mgb,Nasal,Subject_UDAXIH,Sample_GKEBWS
ID_UFESLN.mgb,Stool,Subject_UDAXIH,Sample_BIEDOO
ID_BYGTOX.mgb,Nasal,Subject_ASRHSH,Sample_BHWOUY
ID_AMNOGS.mgb,Nasal,Subject_FXORWN,Sample_FEBXXG
ID_NKZEOI.mgb,Stool,Subject_UDAXIH,Sample_IAXNXH
ID_QWMQSP.mgb,Nasal,Subject_ULFLLG,Sample_PGFDXJ
ID_DABEIU.mgb,Nasal,Subject_ULFLLG,Sample_VGOMGP
ID_LIREVN.mgb,Stool,Subject_XSSPHZ,Sample_IBNUPT
ID_GWTGNL.mgb,Nasal,Subject_TUFRXH,Sample_MLTZLE
ID_ZVRDUZ.mgb,Nasal,Subject_RJVDEI,Sample_QBPPDD
ID_VLBHGF.mgb,Stool,Subject_ULFLLG,Sample_ZBLCNT
ID_KYLHKY.mgb,Stool,Subject_MBPHGO,Sample_ZLUOWU
ID_TJJCBW.mgb,Nasal,Subject_BLGVHV,Sample_DCNNQE
ID_FPKXTO.mgb,Nasal,Subject_MLHEQP,Sample_XTTLHV
ID_QFXKXN.mgb,Nasal,Subject_DDXREI,Sample_WHGZVU
ID_WMBHWT.mgb,Stool,Subject_ASRHSH,Sample_SZZLJD
ID_TXDMXL.mgb,Nasal,Subject_ASRHSH,Sample_YARIFJ
ID_KHGSVY.mgb,Nasal,Subject_VGLNCV,Sample_KWDMXH
ID_RTGVLG.mgb,Nasal,Subject_FNAFXK,Sample_YEJOER
ID_ELUMYU.mgb,Stool,Subject_ASRHSH,Sample_JKXLXK
ID_XRWPVY.mgb,Nasal,Subject_PZNGDD,Sample_WKOEKX
ID_MCGQJD.mgb,Stool,Subject_PZNGDD,Sample_EPCAJW
ID_GQWHHI.mgb,Stool,Subject_VGMKIC,Sample_RJRVJD
ID_NFASUD.mgb,Stool,Subject_MMTOQI,Sample_CYNVJD
ID_KXMFPD.mgb,Nasal,Subject_ULFLLG,Sample_JESADT
ID_YJSENM.mgb,Nasal,Subject_UDAXIH,Sample_BPYCPI
ID_ERGFRA.mgb,Stool,Subject_FSIBDT,Sample_BIXPZC
ID_WNWYAM.mgb,Nasal,Subject_BHBZKM,Sample_WPQRXX
ID_RDXXEO.mgb,Stool,Subject_HBHSCC,Sample_AMEVOC
ID_QVQHUH.mgb,Stool,Subject_UDAXIH,Sample_WWVZEF
ID_KYSSUL.mgb,Stool,Subject_FSIBDT,Sample_RETQAH
ID_OMWGXF.mgb,Nasal,Subject_VRKADI,Sample_DOCPGD
ID_JEMMCL.mgb,Stool,Subject_MLHEQP,Sample_AMNVOR
ID_GLNHIR.mgb,Nasal,Subject_DDXREI,Sample_ZFLKNG
ID_LZGHAT.mgb,Stool,Subject_PZNGDD,Sample_FLQQGL
ID_OXPLDZ.mgb,Nasal,Subject_SPQQFB,Sample_KKUDFL
ID_HCXNEC.mgb,Stool,Subject_RJVDEI,Sample_QBPPDD
ID_HGVJGT.mgb,Nasal,Subject_ULFLLG,Sample_AJDNJX
ID_VOLMYA.mgb,Stool,Subject_PZNGDD,Sample_SHULPQ
ID_SKWMQF.mgb,Stool,Subject_EIEHXR,Sample_BVLMEW
ID_AWMVWH.mgb,Nasal,Subject_EIEHXR,Sample_NZHZJV
ID_VWIPST.mgb,Stool,Subject_RACYHF,Sample_GXOXNZ
ID_YQXFFD.mgb,Stool,Subject_VGLNCV,Sample_PWNNBU
ID_EOTFRJ.mgb,Stool,Subject_DDXREI,Sample_ZDXGGY
ID_YGLVNP.mgb,Stool,Subject_HBHSCC,Sample_NSUZCP
ID_TJZYWG.mgb,Stool,Subject_RJVDEI,Sample_TGLEWC
ID_QACQOP.mgb,Stool,Subject_VGLNCV,Sample_OSKLSM
ID_IUEUGB.mgb,Stool,Subject_QCFCTC,Sample_SUZZXF
ID_JSXFSJ.mgb,Nasal,Subject_UDAXIH,Sample_JSJPRX
ID_MNJYNV.mgb,Stool,Subject_UDAXIH,Sample_OHAZAE
ID_UIIHLV.mgb,Nasal,Subject_XBVUUD,Sample_OWKQVW
ID_TARXYN.mgb,Stool,Subject_MMTOQI,Sample_CITRKC
ID_QKKXBO.mgb,Stool,Subject_NPPGMB,Sample_WIJLAK
ID_CVDANI.mgb,Nasal,Subject_UDAXIH,Sample_IPCTXL
ID_FRKQVF.mgb,Stool,Subject_IQTNGR,Sample_AVIGFF
ID_ZLHFQL.mgb,Nasal,Subject_TQDMSG,Sample_ZFWNLW
ID_BYADQR.mgb,Stool,Subject_CBVHYJ,Sample_ULBJJQ
ID_VXKCHV.mgb,Nasal,Subject_EIEHXR,Sample_UCQGYU
ID_KQCENB.mgb,Stool,Subject_XEHFZZ,Sample_ZOLYFF
ID_VKLRCO.mgb,Nasal,Subject_FXORWN,Sample_NLUJGM
ID_DJZTZA.mgb,Stool,Subject_UDAXIH,Sample_IVWWLD
ID_OFQRQY.mgb,Nasal,Subject_FNAFXK,Sample_EXWRIB
ID_WHMXHU.mgb,Stool,Subject_ASRHSH,Sample_IOHOFW
ID_LDKZWF.mgb,Nasal,Subject_VGLNCV,Sample_YBCMEA
ID_QDUGSS.mgb,Nasal,Subject_ZRVWPE,Sample_NDQRBQ
ID_NNFTAZ.mgb,Stool,Subject_VGLNCV,Sample_EAPLJW
ID_SWMOBW.mgb,Nasal,Subject_VGMKIC,Sample_LYYRCU
ID_UQPGDJ.mgb,Stool,Subject_UDAXIH,Sample_KFWJAX
ID_ZAJWZB.mgb,Stool,Subject_UDAXIH,Sample_DHEWEW
ID_ANGJFJ.mgb,Nasal,Subject_VGLNCV,Sample_PWNNBU
ID_YVUVOX.mgb,Stool,Subject_MEVUJO,Sample_DODTLL
ID_UWFCAF.mgb,Nasal,Subject_RJVDEI,Sample_USDVHE
ID_OVWJCO.mgb,Stool,Subject_UDAXIH,Sample_GDBZVQ
ID_QSTMJW.mgb,Stool,Subject_UDAXIH,Sample_SBPDIB
ID_IMCGJT.mgb,Nasal,Subject_PZNGDD,Sample_WQDPTH
ID_EMPUET.mgb,Nasal,Subject_VGMKIC,Sample_FECBIZ
ID_TWKCDD.mgb,Stool,Subject_UDAXIH,Sample_XISLLF
ID_XFOKCB.mgb,Stool,Subject_UDAXIH,Sample_QGWGJF
ID_IHRHIR.mgb,Stool,Subject_UDAXIH,Sample_YRAXDG
ID_CBIXKY.mgb,Stool,Subject_UDAXIH,Sample_KELXIR
ID_ADGTHC.mgb,Stool,Subject_XXIQYF,Sample_PADMSG
ID_HJKPUK.mgb,Nasal,Subject_XEHFZZ,Sample_OFIYZI
ID_WCQDJF.mgb,Stool,Subject_ASRHSH,Sample_XKOPXL
ID_WKHSUY.mgb,Stool,Subject_UDAXIH,Sample_QEPYLW
ID_KWVYTZ.mgb,Stool,Subject_TUFRXH,Sample_YUDTTK
ID_GBYAJJ.mgb,Nasal,Subject_FXORWN,Sample_CFVYAT
ID_KJAZZR.mgb,Stool,Subject_IQTNGR,Sample_PRAKKK
ID_XZGDUV.mgb,Nasal,Subject_MLHEQP,Sample_QWURJY
ID_FGGESJ.mgb,Stool,Subject_XEHFZZ,Sample_PPMSGM
ID_EPFKPV.mgb,Nasal,Subject_CYBDEU,Sample_NCRIIM
ID_IYMGNR.mgb,Nasal,Subject_MBPHGO,Sample_TROTLZ
ID_HIKCHL.mgb,Nasal,Subject_TQDMSG,Sample_MQNQKB
ID_MHVOWD.mgb,Nasal,Subject_MMTOQI,Sample_CYNVJD
ID_NXFDGC.mgb,Nasal,Subject_CHDMIO,Sample_YSXWCX
ID_KQLRTH.mgb,Stool,Subject_XBVUUD,Sample_BSUGGW
ID_YLXGRT.mgb,Stool,Subject_XBVUUD,Sample_YMBJFH
ID_PDIRTO.mgb,Stool,Subject_UDAXIH,Sample_EXMTYM
ID_UNDVCH.mgb,Stool,Subject_XXIQYF,Sample_UYEOSZ
ID_DSUENO.mgb,Stool,Subject_UDAXIH,Sample_DYCVYQ
ID_BVFLOS.mgb,Stool,Subject_VGLNCV,Sample_EQJTRV
ID_LKPTKA.mgb,Nasal,Subject_XEHFZZ,Sample_KZRRAY
ID_XQHCRX.mgb,Nasal,Subject_UDAXIH,Sample_FJFCIS
ID_WNJALJ.mgb,Stool,Subject_FSIBDT,Sample_PYDSVP
ID_SIAIEF.mgb,Stool,Subject_UDAXIH,Sample_PUVQHA
ID_TVGQIA.mgb,Nasal,Subject_XXIQYF,Sample_PADMSG
ID_QWZMST.mgb,Stool,Subject_AKYEUI,Sample_VFKQPU
ID_PTZRDV.mgb,Stool,Subject_IBWNAQ,Sample_CCIBWX
ID_NUREYW.mgb,Stool,Subject_VGMKIC,Sample_JFZSMX
ID_DSAWAB.mgb,Nasal,Subject_VRKADI,Sample_LXHFPW
ID_SEYASA.mgb,Stool,Subject_ASRHSH,Sample_KBOVNS
ID_ZHPMRB.mgb,Stool,Subject_VRKADI,Sample_TIKGKI
ID_KWDFIH.mgb,Stool,Subject_MMTOQI,Sample_NQISTK
ID_RQFAPW.mgb,Stool,Subject_UDAXIH,Sample_XTCRPE
ID_IKVEIC.mgb,Nasal,Subject_FNAFXK,Sample_YRNSKA
ID_HFRXAS.mgb,Nasal,Subject_MMTOQI,Sample_ZCRGJI
ID_DWSEHL.mgb,Stool,Subject_HIFZWD,Sample_IBMJMQ
ID_SFYYKM.mgb,Stool,Subject_UDAXIH,Sample_SKICSZ
ID_GDNEOF.mgb,Stool,Subject_UDAXIH,Sample_QPNGLZ
ID_RFDOBF.mgb,Stool,Subject_CHDMIO,Sample_EXGNSC
ID_ZMXUVP.mgb,Stool,Subject_MMTOQI,Sample_NVRKGN
ID_KDIFEO.mgb,Stool,Subject_FNAFXK,Sample_FGDAMP
ID_OWKYCX.mgb,Nasal,Subject_TUFRXH,Sample_YUDTTK
ID_HLWTFS.mgb,Nasal,Subject_HBHSCC,Sample_ULAFNP
ID_SIVONK.mgb,Stool,Subject_UDAXIH,Sample_TYNSXU
ID_WTKNFP.mgb,Nasal,Subject_MMTOQI,Sample_TIZJKK
ID_VSCOTZ.mgb,Stool,Subject_RIXSNS,Sample_CJALYJ
ID_HDUNQW.mgb,Nasal,Subject_VGLNCV,Sample_OSKLSM
ID_ZAAWOD.mgb,Nasal,Subject_FXORWN,Sample_DOZRUL
ID_RMKYIJ.mgb,Nasal,Subject_EIEHXR,Sample_MQGKYM
ID_YLBKAZ.mgb,Stool,Subject_VRKADI,Sample_UUONZD
ID_KAYDHA.mgb,Nasal,Subject_CHDMIO,Sample_ABCKTJ
ID_HVSSFY.mgb,Stool,Subject_FSIBDT,Sample_OWMXEA
ID_BUVRWB.mgb,Stool,Subject_MBPHGO,Sample_RSGWDW
ID_ZHUUNE.mgb,Stool,Subject_UDAXIH,Sample_VRLRIP
ID_WEFMJI.mgb,Nasal,Subject_UDAXIH,Sample_YQIPCH
ID_XQKQFL.mgb,Stool,Subject_MMTOQI,Sample_TDYZKK
ID_GHSKAW.mgb,Nasal,Subject_CHDMIO,Sample_KJVXNT
ID_BXTZQR.mgb,Stool,Subject_UDAXIH,Sample_DRBHGE
ID_HTMHDD.mgb,Stool,Subject_UDAXIH,Sample_KRNPVH
ID_ATSANN.mgb,Nasal,Subject_VGMKIC,Sample_JFZSMX
ID_KGZWPA.mgb,Stool,Subject_MEVUJO,Sample_CFSBCX
ID_UEIEBJ.mgb,Nasal,Subject_FSIBDT,Sample_GGEJOB
ID_TMVWBN.mgb,Stool,Subject_EIEHXR,Sample_BXENBR
ID_PQLCUX.mgb,Nasal,Subject_RJVDEI,Sample_RQTUCI
ID_BLDNGS.mgb,Stool,Subject_ASRHSH,Sample_PGEMUK
ID_KWIVZZ.mgb,Nasal,Subject_CHDMIO,Sample_LHCGVL
ID_NYEAGE.mgb,Stool,Subject_XSSPHZ,Sample_XDLHRW
ID_EMXBST.mgb,Stool,Subject_CHDMIO,Sample_KZUCGP
ID_TZBFDB.mgb,Nasal,Subject_MLHEQP,Sample_GDCAET
ID_IRMPAY.mgb,Stool,Subject_EIEHXR,Sample_KQJPXM
ID_ACFOIY.mgb,Stool,Subject_ZRVXXX,Sample_UOZUEA
ID_YTEVFD.mgb,Nasal,Subject_ICGSWK,Sample_NAQXZY
ID_FYSOSQ.mgb,Nasal,Subject_FNAFXK,Sample_EMDXXS
ID_MYZBFB.mgb,Stool,Subject_UDAXIH,Sample_YUYETV
ID_KHRPDZ.mgb,Stool,Subject_FOMIUW,Sample_WKBJVU
ID_YRXTMX.mgb,Nasal,Subject_UDAXIH,Sample_CNKYCP
ID_IAYYZM.mgb,Stool,Subject_IBWNAQ,Sample_MYTXQF
ID_GBCEJT.mgb,Nasal,Subject_BHBZKM,Sample_EVYGIE
ID_EGXKRV.mgb,Nasal,Subject_BHBZKM,Sample_AOCHTQ
ID_ASOJIQ.mgb,Stool,Subject_FOMIUW,Sample_AWQNYO
ID_YFHSMP.mgb,Nasal,Subject_GVWKHI,Sample_DZQYZM
ID_RAOZUP.mgb,Stool,Subject_HBHSCC,Sample_MNKYLZ
ID_RDVJIO.mgb,Nasal,Subject_PZNGDD,Sample_GXFNBY
ID_KMNSSG.mgb,Nasal,Subject_UDAXIH,Sample_IOOXEU
ID_OEIPYI.mgb,Nasal,Subject_AKYEUI,Sample_VFKQPU
ID_LRTTRG.mgb,Stool,Subject_VRKADI,Sample_UTYOAI
ID_YXFRWS.mgb,Stool,Subject_STBTCN,Sample_JGRUDG
ID_YKOHHM.mgb,Stool,Subject_UDAXIH,Sample_ZTWXZB
ID_VKFEGT.mgb,Stool,Subject_FSIBDT,Sample_YMZFFT
ID_PFRIHQ.mgb,Nasal,Subject_HBHSCC,Sample_WTOQOX
ID_XFYPEX.mgb,Stool,Subject_ICGSWK,Sample_OSQBMZ
ID_GMSOCA.mgb,Stool,Subject_STBTCN,Sample_KCLXQI
ID_SSMZZC.mgb,Stool,Subject_UDAXIH,Sample_XBLUAY
ID_KSAOOS.mgb,Stool,Subject_ULFLLG,Sample_VGOMGP
ID_SAJVNK.mgb,Stool,Subject_FSIBDT,Sample_NCPKEB
ID_YPUNMG.mgb,Nasal,Subject_HIFZWD,Sample_CQXWYX
ID_UYXJRP.mgb,Nasal,Subject_STBTCN,Sample_XWEGCM
ID_TGLKAT.mgb,Stool,Subject_FXORWN,Sample_ODNLVM
ID_SGNGVK.mgb,Stool,Subject_CHDMIO,Sample_BXZMUB
ID_OKOQRU.mgb,Stool,Subject_UDAXIH,Sample_SAQYSF
ID_VEMSPK.mgb,Stool,Subject_HBHSCC,Sample_PWISOR
ID_FACXSQ.mgb,Stool,Subject_UDAXIH,Sample_DMLSDK
ID_PTCDWT.mgb,Stool,Subject_ASRHSH,Sample_DIJTJF
ID_POOZVZ.mgb,Nasal,Subject_XEHFZZ,Sample_IAWGGV
ID_ZPGRUW.mgb,Nasal,Subject_STBTCN,Sample_OHMANB
ID_IRPYZT.mgb,Nasal,Subject_MMTOQI,Sample_BHMFXR
ID_HIJCEV.mgb,Nasal,Subject_ULFLLG,Sample_MEXICC
ID_SDDCBD.mgb,Stool,Subject_UDAXIH,Sample_BPYCPI
ID_XWOHPE.mgb,Stool,Subject_UDAXIH,Sample_MYMJUY
ID_FPQYYD.mgb,Nasal,Subject_UDAXIH,Sample_UEDJPZ
ID_FKTWPG.mgb,Nasal,Subject_YXWGWJ,Sample_PAHSXW
ID_IBNHUR.mgb,Stool,Subject_MVULOQ,Sample_PTGHKB
ID_EQUKGI.mgb,Stool,Subject_ASRHSH,Sample_GPOMPI
ID_WZTQEM.mgb,Nasal,Subject_CHDMIO,Sample_RRFMTW
ID_OJRAZI.mgb,Nasal,Subject_ASRHSH,Sample_DMYNGM
ID_DTCCPX.mgb,Stool,Subject_UDAXIH,Sample_KRVFJG
ID_SJISFH.mgb,Stool,Subject_UDAXIH,Sample_QNJSBR
ID_RDENRF.mgb,Stool,Subject_ASRHSH,Sample_PGEZZH
ID_ALSOFJ.mgb,Stool,Subject_ASRHSH,Sample_DMYNGM
ID_XFVKMF.mgb,Stool,Subject_UDAXIH,Sample_QADXVO
ID_XXQHTR.mgb,Nasal,Subject_ULFLLG,Sample_WPJEGG
ID_SJXYCX.mgb,Stool,Subject_VRKADI,Sample_VBHBGE
ID_DCSGGY.mgb,Nasal,Subject_MMTOQI,Sample_NFFQEX
ID_DDXNFC.mgb,Stool,Subject_MEVUJO,Sample_SUJPWO
ID_HUBZTJ.mgb,Nasal,Subject_FSIBDT,Sample_CSFVGO
ID_GDTXBD.mgb,Stool,Subject_FXORWN,Sample_MZHXVL
ID_EXIKXS.mgb,Stool,Subject_HBHSCC,Sample_GXXLQT
ID_MBIJFN.mgb,Nasal,Subject_CYBDEU,Sample_RDNPBI
ID_UGLQWE.mgb,Nasal,Subject_NFIOHC,Sample_SMLOLY
ID_NMXXNA.mgb,Stool,Subject_VGLNCV,Sample_SIDYDM
ID_KFDHBW.mgb,Nasal,Subject_CHDMIO,Sample_EKYYYM
ID_KTWKIZ.mgb,Stool,Subject_VGLNCV,Sample_RXHABA
ID_TKDLJM.mgb,Stool,Subject_UDAXIH,Sample_UHPADE
ID_UYEVEU.mgb,Stool,Subject_UDAXIH,Sample_UWNNPX
ID_CWWHCQ.mgb,Stool,Subject_UDAXIH,Sample_STXRJB
ID_ACNBRX.mgb,Stool,Subject_UDAXIH,Sample_PMPQSX
ID_BYQAWV.mgb,Stool,Subject_MLHEQP,Sample_QANSKR
ID_WOGYMR.mgb,Stool,Subject_UDAXIH,Sample_KFXIVW
ID_UTIQPS.mgb,Nasal,Subject_FSIBDT,Sample_MRCLPV
ID_NZNREU.mgb,Nasal,Subject_NFIOHC,Sample_ATBWYL
ID_UZJAZB.mgb,Nasal,Subject_ASRHSH,Sample_IUYQKK
ID_JYVFPE.mgb,Nasal,Subject_FSIBDT,Sample_NCPKEB
ID_NAFGVL.mgb,Nasal,Subject_ICGSWK,Sample_HOUMDX
ID_OSFJEE.mgb,Stool,Subject_FXORWN,Sample_DOZRUL
ID_MRRAHK.mgb,Stool,Subject_UDAXIH,Sample_FGFTPD
ID_FRCTZM.mgb,Stool,Subject_EIEHXR,Sample_FWPZOL
ID_JPAWTM.mgb,Nasal,Subject_MMTOQI,Sample_MUEMLA
ID_DPZTFG.mgb,Nasal,Subject_MVULOQ,Sample_ZYQOBC
ID_UWTQSD.mgb,Stool,Subject_ULFLLG,Sample_MEXICC
ID_PXWWKE.mgb,Stool,Subject_MEVUJO,Sample_AAUUYN
ID_HTPNNA.mgb,Nasal,Subject_RJVDEI,Sample_MAXXEO
ID_WRKYKS.mgb,Stool,Subject_UDAXIH,Sample_IEWQTV
ID_JBWAJA.mgb,Stool,Subject_VGLNCV,Sample_YBCMEA
ID_ZSRBWE.mgb,Stool,Subject_AKYEUI,Sample_YXPHCI
ID_AVSCXA.mgb,Nasal,Subject_MLHEQP,Sample_AMNVOR
ID_OMDOLI.mgb,Stool,Subject_MLHEQP,Sample_AEKIFL
ID_EHZHQM.mgb,Nasal,Subject_CHDMIO,Sample_DOAAMZ
ID_WGASAV.mgb,Stool,Subject_ASRHSH,Sample_GIKLBN
ID_PABKSE.mgb,Stool,Subject_ZRVXXX,Sample_OEAYHU
ID_UNPYGV.mgb,Stool,Subject_UDAXIH,Sample_NNOQZV
ID_LKKEBG.mgb,Stool,Subject_FSIBDT,Sample_MYBVUE
ID_KCQWEK.mgb,Nasal,Subject_MBPHGO,Sample_RSGWDW
ID_AXYRUO.mgb,Stool,Subject_ULFLLG,Sample_WJLYRJ
ID_LZYLAO.mgb,Stool,Subject_VRKADI,Sample_KCFUSK
ID_PNBGZH.mgb,Stool,Subject_YXWGWJ,Sample_MRBQNU
ID_KBXVSU.mgb,Stool,Subject_FOMIUW,Sample_XXXEQR
ID_KZBKQC.mgb,Stool,Subject_XXIQYF,Sample_GPMMBW
ID_UVQJPF.mgb,Stool,Subject_GVWKHI,Sample_PVMJBH
ID_JXWSFG.mgb,Stool,Subject_MMTOQI,Sample_GZIPOR
ID_MATMCB.mgb,Stool,Subject_UDAXIH,Sample_YJXNQD
ID_RPGZQX.mgb,Nasal,Subject_MBPHGO,Sample_MASJBU
ID_UXNAWV.mgb,Nasal,Subject_FXORWN,Sample_FPOVMZ
ID_IMSMVK.mgb,Nasal,Subject_PZNGDD,Sample_ETRAXA
ID_ZRCPNL.mgb,Nasal,Subject_VHMDSH,Sample_KCKKTP
ID_NVCIHO.mgb,Nasal,Subject_MVULOQ,Sample_PTGHKB
ID_XDFPKZ.mgb,Nasal,Subject_YXWGWJ,Sample_UZDLKN
ID_CJLWBX.mgb,Nasal,Subject_UDAXIH,Sample_YPNYQB
ID_VSLBOO.mgb,Stool,Subject_HIFZWD,Sample_XIWESF
ID_SMCTRE.mgb,Stool,Subject_BMXKZD,Sample_WRBICQ
ID_VEVWRX.mgb,Stool,Subject_BMXKZD,Sample_GZKQWY
ID_RQLXUQ.mgb,Stool,Subject_HBHSCC,Sample_HEJUXF
ID_ULEMXF.mgb,Stool,Subject_RACYHF,Sample_GTZUKF
ID_LIPTKJ.mgb,Nasal,Subject_EIEHXR,Sample_BAXFHD
ID_SOJEFZ.mgb,Stool,Subject_BMXKZD,Sample_PMIFPH
ID_BJQEIQ.mgb,Stool,Subject_XSSPHZ,Sample_XFRLDT
ID_TPTUPI.mgb,Nasal,Subject_KYCAOT,Sample_ZDXFLN
ID_BVTAEF.mgb,Nasal,Subject_UDAXIH,Sample_EEZSNB
ID_EXQRCX.mgb,Nasal,Subject_CHDMIO,Sample_EYRVSK
ID_SSFZSH.mgb,Nasal,Subject_RJVDEI,Sample_GNZENR
ID_LNQJVI.mgb,Stool,Subject_ASRHSH,Sample_JTAFLB
ID_TAURTG.mgb,Nasal,Subject_ZRVWPE,Sample_GOFDYI
ID_AIZFSP.mgb,Stool,Subject_UDAXIH,Sample_YOVOEX
ID_GWJGSH.mgb,Nasal,Subject_UDAXIH,Sample_CKRBET
ID_BVYIZG.mgb,Nasal,Subject_MMTOQI,Sample_PBPCLK
ID_RECNYQ.mgb,Stool,Subject_UDAXIH,Sample_BVOXIU
ID_GXHXNA.mgb,Nasal,Subject_CHDMIO,Sample_NPJJPC
ID_AYHIBL.mgb,Nasal,Subject_BMXKZD,Sample_ESZHYC
ID_XUAESG.mgb,Stool,Subject_TUFRXH,Sample_GYPQAD
ID_DBMDRE.mgb,Stool,Subject_UDAXIH,Sample_VRFAIZ
ID_ZKUMLW.mgb,Nasal,Subject_XEHFZZ,Sample_VEOLQT
ID_OKYLXU.mgb,Stool,Subject_VSSQKI,Sample_YQDQMZ
ID_WXVUQY.mgb,Nasal,Subject_BMXKZD,Sample_GZKQWY
ID_TPQIZP.mgb,Nasal,Subject_BMXKZD,Sample_AYTYUQ
ID_JHQDDU.mgb,Stool,Subject_HBHSCC,Sample_IMDBGH
ID_WCEZWY.mgb,Stool,Subject_STBTCN,Sample_VMABPN
ID_AWOZGF.mgb,Stool,Subject_UDAXIH,Sample_YQMDIB
ID_USLYWK.mgb,Stool,Subject_CYBDEU,Sample_PNKAFI
ID_ZZXNUV.mgb,Stool,Subject_MMTOQI,Sample_NHGHBX
ID_UXPVEG.mgb,Nasal,Subject_RJVDEI,Sample_PKJQYD
ID_DFINMT.mgb,Stool,Subject_ASRHSH,Sample_YARIFJ
ID_TBJXFH.mgb,Stool,Subject_UDAXIH,Sample_ZELRFZ
ID_EMEMQN.mgb,Stool,Subject_UDAXIH,Sample_HRNROB
ID_GTYIOV.mgb,Nasal,Subject_CYBDEU,Sample_EDXSZM
ID_AGAGLA.mgb,Stool,Subject_UDAXIH,Sample_ABPITI
ID_OANHCV.mgb,Nasal,Subject_MMTOQI,Sample_ZEZDCD
ID_JHDTGF.mgb,Stool,Subject_UDAXIH,Sample_KLPYHR
ID_AAXPTO.mgb,Stool,Subject_UDAXIH,Sample_SCJCMW
ID_KKFIOD.mgb,Stool,Subject_STBTCN,Sample_WZBLSP
ID_NSSYPV.mgb,Stool,Subject_UDAXIH,Sample_GTQZKV
ID_LNYOAJ.mgb,Stool,Subject_HBHSCC,Sample_KUIYWO
ID_TQIYXC.mgb,Nasal,Subject_UDAXIH,Sample_DJMPFH
ID_RYEIDA.mgb,Nasal,Subject_BMXKZD,Sample_WKRLDZ
ID_XGGFLJ.mgb,Stool,Subject_VGMKIC,Sample_NWITMU
ID_UYPHAH.mgb,Nasal,Subject_HBHSCC,Sample_AZGTWC
ID_TZCHDX.mgb,Nasal,Subject_UDAXIH,Sample_GJQFAD
ID_GXYTEI.mgb,Nasal,Subject_UDAXIH,Sample_KLCVNQ
ID_YUZIHW.mgb,Nasal,Subject_HBHSCC,Sample_GNCXHE
ID_HQXIQW.mgb,Stool,Subject_MMTOQI,Sample_BHMFXR
ID_LTUNCV.mgb,Nasal,Subject_ASRHSH,Sample_YMEOHX
ID_SKTHSC.mgb,Nasal,Subject_EIEHXR,Sample_EFDLYZ
ID_EXAYPI.mgb,Nasal,Subject_ASRHSH,Sample_YOIPIY
ID_HKIYYZ.mgb,Stool,Subject_UDAXIH,Sample_UJZWHH
